																																																	Node: Pos=(28, 18), Wins=-2846, Visits=2
																																																		Node: Pos=(29, 18), Wins=-500, Visits=1
																																																Node: Pos=(28, 17), Wins=-473, Visits=1
																																															Node: Pos=(28, 16), Wins=-1324, Visits=1
																																														Node: Pos=(29, 18), Wins=-1058, Visits=1
																																														Node: Pos=(29, 16), Wins=-11327, Visits=6
																																															Node: Pos=(29, 16), Wins=-686, Visits=1
																																															Node: Pos=(28, 16), Wins=29, Visits=1
																																															Node: Pos=(29, 17), Wins=-267, Visits=1
																																															Node: Pos=(29, 15), Wins=-2178, Visits=2
																																																Node: Pos=(29, 15), Wins=-578, Visits=1
																																													Node: Pos=(29, 15), Wins=-1191, Visits=1
																																												Node: Pos=(27, 16), Wins=-3789, Visits=2
																																													Node: Pos=(28, 16), Wins=-181, Visits=1
																																												Node: Pos=(28, 17), Wins=-1678, Visits=1
																																												Node: Pos=(28, 15), Wins=-81255, Visits=39
																																													Node: Pos=(29, 15), Wins=-27110, Visits=13
																																														Node: Pos=(29, 15), Wins=-8511, Visits=4
																																															Node: Pos=(29, 15), Wins=-2432, Visits=1
																																															Node: Pos=(28, 15), Wins=-556, Visits=1
																																															Node: Pos=(29, 16), Wins=-644, Visits=1
																																														Node: Pos=(28, 15), Wins=-9686, Visits=4
																																															Node: Pos=(29, 15), Wins=-120, Visits=1
																																															Node: Pos=(27, 15), Wins=-1679, Visits=1
																																															Node: Pos=(28, 16), Wins=-732, Visits=1
																																														Node: Pos=(29, 16), Wins=-5826, Visits=3
																																															Node: Pos=(29, 16), Wins=-986, Visits=1
																																															Node: Pos=(28, 16), Wins=-444, Visits=1
																																														Node: Pos=(29, 14), Wins=-612, Visits=1
																																													Node: Pos=(27, 15), Wins=-4160, Visits=2
																																														Node: Pos=(28, 15), Wins=-611, Visits=1
																																													Node: Pos=(28, 16), Wins=-1603, Visits=1
																																													Node: Pos=(28, 14), Wins=-44469, Visits=22
																																														Node: Pos=(29, 14), Wins=-16794, Visits=8
																																															Node: Pos=(29, 14), Wins=-1001, Visits=1
																																															Node: Pos=(28, 14), Wins=-3019, Visits=2
																																																Node: Pos=(29, 14), Wins=-97, Visits=1
																																															Node: Pos=(29, 15), Wins=-3202, Visits=2
																																																Node: Pos=(29, 15), Wins=-1412, Visits=1
																																															Node: Pos=(29, 13), Wins=-3392, Visits=2
																																																Node: Pos=(29, 13), Wins=-953, Visits=1
																																														Node: Pos=(27, 14), Wins=-21756, Visits=11
																																															Node: Pos=(28, 14), Wins=-508, Visits=1
																																															Node: Pos=(26, 14), Wins=-745, Visits=1
																																															Node: Pos=(27, 15), Wins=-1175, Visits=1
																																															Node: Pos=(27, 13), Wins=-12341, Visits=7
																																																Node: Pos=(28, 13), Wins=-5403, Visits=3
																																																	Node: Pos=(29, 13), Wins=-1727, Visits=1
																																																	Node: Pos=(27, 13), Wins=-221, Visits=1
																																																Node: Pos=(26, 13), Wins=-2408, Visits=1
																																																Node: Pos=(27, 14), Wins=-2138, Visits=1
																																																Node: Pos=(27, 12), Wins=-527, Visits=1
																																														Node: Pos=(28, 15), Wins=-66, Visits=1
																																														Node: Pos=(28, 13), Wins=-289, Visits=1
																																											Node: Pos=(26, 16), Wins=-5160, Visits=3
																																												Node: Pos=(27, 16), Wins=-969, Visits=1
																																												Node: Pos=(25, 16), Wins=-660, Visits=1
																																											Node: Pos=(27, 17), Wins=-4782, Visits=3
																																												Node: Pos=(28, 17), Wins=-10, Visits=1
																																												Node: Pos=(26, 17), Wins=-296, Visits=1
																																											Node: Pos=(27, 15), Wins=-7363, Visits=4
																																												Node: Pos=(28, 15), Wins=-86, Visits=1
																																												Node: Pos=(26, 15), Wins=-1989, Visits=1
																																												Node: Pos=(27, 16), Wins=-970, Visits=1
																																									Node: Pos=(25, 17), Wins=-739, Visits=1
																																									Node: Pos=(26, 18), Wins=-1140, Visits=1
																																									Node: Pos=(26, 16), Wins=-1208, Visits=1
																																								Node: Pos=(24, 17), Wins=-1306, Visits=1
																																								Node: Pos=(25, 18), Wins=-10261, Visits=5
																																									Node: Pos=(26, 18), Wins=-2023, Visits=1
																																									Node: Pos=(24, 18), Wins=-1246, Visits=1
																																									Node: Pos=(25, 19), Wins=-891, Visits=1
																																									Node: Pos=(25, 17), Wins=-1140, Visits=1
																																								Node: Pos=(25, 16), Wins=-3447, Visits=2
																																									Node: Pos=(26, 16), Wins=-131, Visits=1
																																							Node: Pos=(26, 18), Wins=-534, Visits=1
																																							Node: Pos=(26, 16), Wins=-1250, Visits=1
																																						Node: Pos=(26, 15), Wins=-2836, Visits=2
																																							Node: Pos=(27, 15), Wins=-316, Visits=1
																																					Node: Pos=(26, 14), Wins=-3355, Visits=2
																																						Node: Pos=(27, 14), Wins=-81, Visits=1
																																				Node: Pos=(24, 15), Wins=-1814, Visits=1
																																				Node: Pos=(25, 16), Wins=-3880807, Visits=1787
																																					Node: Pos=(26, 16), Wins=-15045, Visits=7
																																						Node: Pos=(27, 16), Wins=18, Visits=1
																																						Node: Pos=(25, 16), Wins=-3367, Visits=2
																																							Node: Pos=(26, 16), Wins=-927, Visits=1
																																						Node: Pos=(26, 17), Wins=-1455, Visits=1
																																						Node: Pos=(26, 15), Wins=-4341, Visits=2
																																							Node: Pos=(27, 15), Wins=-302, Visits=1
																																					Node: Pos=(24, 16), Wins=-129, Visits=1
																																					Node: Pos=(25, 17), Wins=-1792, Visits=1
																																					Node: Pos=(25, 15), Wins=-3858427, Visits=1777
																																						Node: Pos=(26, 15), Wins=-3359, Visits=2
																																							Node: Pos=(27, 15), Wins=61, Visits=1
																																						Node: Pos=(24, 15), Wins=-24979, Visits=12
																																							Node: Pos=(25, 15), Wins=-453, Visits=1
																																							Node: Pos=(23, 15), Wins=-820, Visits=1
																																							Node: Pos=(24, 16), Wins=-15351, Visits=8
																																								Node: Pos=(25, 16), Wins=-1558, Visits=1
																																								Node: Pos=(23, 16), Wins=-5945, Visits=3
																																									Node: Pos=(24, 16), Wins=-2105, Visits=1
																																									Node: Pos=(22, 16), Wins=-15, Visits=1
																																								Node: Pos=(24, 17), Wins=-4787, Visits=2
																																									Node: Pos=(25, 17), Wins=-1116, Visits=1
																																								Node: Pos=(24, 15), Wins=-1269, Visits=1
																																							Node: Pos=(24, 14), Wins=-23, Visits=1
																																						Node: Pos=(25, 16), Wins=-3816965, Visits=1757
																																							Node: Pos=(26, 16), Wins=-3794913, Visits=1747
																																								Node: Pos=(27, 16), Wins=-3627643, Visits=1669
																																									Node: Pos=(28, 16), Wins=-7434, Visits=4
																																										Node: Pos=(29, 16), Wins=-2553, Visits=1
																																										Node: Pos=(27, 16), Wins=-1189, Visits=1
																																										Node: Pos=(28, 17), Wins=-756, Visits=1
																																									Node: Pos=(26, 16), Wins=-306, Visits=1
																																									Node: Pos=(27, 17), Wins=-26436, Visits=13
